Date,GC=F,VIX,ETH,BTC
2023-01-05,1834.800048828125,22.459999084472656,1250.4385986328125,16836.736328125
2023-01-06,1864.199951171875,21.1299991607666,1269.3790283203125,16951.96875
2023-01-09,1872.699951171875,21.969999313354492,1321.5389404296875,17196.5546875
2023-01-10,1871.5999755859375,20.579999923706055,1336.5860595703125,17446.29296875
2023-01-11,1874.5999755859375,21.09000015258789,1387.9327392578125,17934.896484375
2023-01-12,1895.5,18.829999923706055,1417.9384765625,18869.587890625
2023-01-13,1918.4000244140625,18.350000381469727,1451.6148681640625,19909.57421875
2023-01-17,1907.199951171875,19.360000610351562,1567.8460693359375,21161.51953125
2023-01-18,1904.4000244140625,20.34000015258789,1515.5069580078125,20688.78125
2023-01-19,1922.0999755859375,20.520000457763672,1552.5565185546875,21086.79296875
2023-01-20,1926.4000244140625,19.850000381469727,1659.754150390625,22676.552734375
2023-01-23,1927.0999755859375,19.809999465942383,1628.2510986328125,22934.431640625
2023-01-24,1933.9000244140625,19.200000762939453,1556.604248046875,22636.46875
2023-01-25,1941.199951171875,19.079999923706055,1611.7110595703125,23117.859375
2023-01-26,1929.0999755859375,18.729999542236328,1603.10595703125,23032.77734375
2023-01-27,1928.5999755859375,18.510000228881836,1598.156494140625,23078.728515625
2023-01-30,1922.9000244140625,19.940000534057617,1567.3265380859375,22840.138671875
2023-01-31,1929.5,19.399999618530273,1586.535400390625,23139.283203125
2023-02-01,1927.800048828125,17.8700008392334,1641.792724609375,23723.76953125
2023-02-02,1916.300048828125,18.729999542236328,1643.2415771484375,23471.87109375
2023-02-03,1862.9000244140625,18.329999923706055,1664.74560546875,23449.322265625
2023-02-06,1866.199951171875,19.43000030517578,1616.2470703125,22760.109375
2023-02-07,1871.699951171875,18.65999984741211,1672.0035400390625,23264.291015625
2023-02-08,1877.4000244140625,19.6299991607666,1650.716796875,22939.3984375
2023-02-09,1866.199951171875,20.709999084472656,1546.438232421875,21819.0390625
2023-02-10,1862.800048828125,20.530000686645508,1514.869140625,21651.18359375
2023-02-13,1851.9000244140625,20.34000015258789,1507.1658935546875,21808.1015625
2023-02-14,1854.0,18.90999984741211,1556.8751220703125,22220.8046875
2023-02-15,1834.199951171875,18.229999542236328,1673.7459716796875,24307.841796875
2023-02-16,1842.0,20.170000076293945,1640.067626953125,23623.474609375
2023-02-17,1840.4000244140625,20.020000457763672,1694.7833251953125,24565.6015625
2023-02-21,1833.0,22.8700008392334,1658.036376953125,24436.353515625
2023-02-22,1832.0,22.290000915527344,1643.231689453125,24188.84375
2023-02-23,1818.0,21.139999389648438,1651.0738525390625,23947.4921875
2023-02-24,1808.800048828125,21.670000076293945,1608.3731689453125,23198.126953125
2023-02-27,1817.0,20.950000762939453,1634.326416015625,23522.87109375
2023-02-28,1828.9000244140625,20.700000762939453,1605.8951416015625,23147.353515625
2023-03-01,1837.699951171875,20.579999923706055,1663.4337158203125,23646.55078125
2023-03-02,1833.5,19.59000015258789,1647.3193359375,23475.466796875
2023-03-03,1847.699951171875,18.489999771118164,1569.1676025390625,22362.6796875
2023-03-06,1847.9000244140625,18.610000610351562,1567.398681640625,22429.7578125
2023-03-07,1813.9000244140625,19.59000015258789,1561.93310546875,22219.76953125
2023-03-08,1812.699951171875,19.110000610351562,1534.0882568359375,21718.080078125
2023-03-09,1829.300048828125,22.610000610351562,1438.6607666015625,20363.021484375
2023-03-10,1862.0,24.799999237060547,1429.1580810546875,20187.244140625
2023-03-13,1911.699951171875,26.520000457763672,1680.3089599609375,24197.533203125
2023-03-14,1906.199951171875,23.729999542236328,1703.507080078125,24746.07421875
2023-03-15,1926.5999755859375,26.139999389648438,1656.1805419921875,24375.9609375
2023-03-16,1919.0,22.989999771118164,1677.2154541015625,25052.7890625
2023-03-17,1969.800048828125,25.510000228881836,1792.485107421875,27423.9296875
2023-03-20,1979.199951171875,24.149999618530273,1735.3212890625,27767.236328125
2023-03-21,1938.0,21.3799991607666,1806.7607421875,28175.81640625
2023-03-22,1946.800048828125,22.260000228881836,1737.717041015625,27307.4375
2023-03-23,1993.800048828125,22.610000610351562,1816.4051513671875,28333.97265625
2023-03-24,1982.0999755859375,21.739999771118164,1752.0447998046875,27493.28515625
2023-03-27,1952.4000244140625,20.600000381469727,1715.4608154296875,27139.888671875
2023-03-28,1972.4000244140625,19.969999313354492,1772.78564453125,27268.130859375
2023-03-29,1966.0999755859375,19.1200008392334,1793.0018310546875,28348.44140625
2023-03-30,1980.300048828125,19.020000457763672,1792.7371826171875,28033.5625
2023-03-31,1969.0,18.700000762939453,1822.0220947265625,28478.484375
2023-04-03,1983.9000244140625,18.549999237060547,1810.297119140625,27790.220703125
2023-04-04,2022.199951171875,19.0,1871.005126953125,28168.08984375
2023-04-05,2020.9000244140625,19.079999923706055,1909.114013671875,28177.984375
2023-04-06,2011.9000244140625,18.399999618530273,1872.922607421875,28044.140625
2023-04-10,1989.0999755859375,18.969999313354492,1911.20751953125,29652.98046875
2023-04-11,2004.800048828125,19.100000381469727,1892.189697265625,30235.05859375
2023-04-12,2010.9000244140625,19.09000015258789,1920.68212890625,30139.052734375
2023-04-13,2041.300048828125,17.799999237060547,2012.6346435546875,30399.06640625
2023-04-14,2002.199951171875,17.06999969482422,2101.635498046875,30485.69921875
2023-04-17,1994.199951171875,16.950000762939453,2076.242919921875,29445.044921875
2023-04-18,2007.4000244140625,16.829999923706055,2104.537353515625,30397.552734375
2023-04-19,1995.199951171875,16.459999084472656,1936.4034423828125,28822.6796875
2023-04-20,2007.5999755859375,17.170000076293945,1943.09765625,28245.98828125
2023-04-21,1979.5,16.770000457763672,1849.9998779296875,27276.91015625
2023-04-24,1989.0999755859375,16.889999389648438,1842.7574462890625,27525.33984375
2023-04-25,1994.0,18.760000228881836,1866.753662109375,28307.59765625
2023-04-26,1985.699951171875,18.84000015258789,1866.564208984375,28422.701171875
2023-04-27,1989.9000244140625,17.030000686645508,1908.786376953125,29473.787109375
2023-04-28,1990.0999755859375,15.779999732971191,1892.5128173828125,29340.26171875
2023-05-01,1983.4000244140625,16.079999923706055,1831.954833984375,28091.568359375
2023-05-02,2014.300048828125,17.780000686645508,1870.789306640625,28680.537109375
2023-05-03,2028.5999755859375,18.34000015258789,1904.65185546875,29006.30859375
2023-05-04,2048.0,20.09000015258789,1877.7041015625,28847.7109375
2023-05-05,2017.4000244140625,17.190000534057617,1995.0609130859375,29534.384765625
2023-05-08,2026.300048828125,16.979999542236328,1849.042724609375,27694.2734375
2023-05-09,2036.199951171875,17.709999084472656,1848.6031494140625,27658.775390625
2023-05-10,2030.5,16.940000534057617,1842.4014892578125,27621.755859375
2023-05-11,2014.699951171875,16.93000030517578,1796.4906005859375,27000.7890625
2023-05-12,2014.5,17.030000686645508,1808.019775390625,26804.990234375
2023-05-15,2018.0,17.1200008392334,1817.5499267578125,27192.693359375
2023-05-16,1988.4000244140625,17.989999771118164,1824.1214599609375,27036.650390625
2023-05-17,1980.699951171875,16.8700008392334,1821.859619140625,27398.802734375
2023-05-18,1956.5,16.049999237060547,1801.728515625,26832.208984375
2023-05-19,1978.699951171875,16.809999465942383,1812.5894775390625,26890.12890625
2023-05-22,1974.800048828125,17.209999084472656,1817.5347900390625,26851.27734375
2023-05-23,1972.4000244140625,18.530000686645508,1854.380615234375,27225.7265625
2023-05-24,1962.800048828125,20.030000686645508,1800.0999755859375,26334.818359375
2023-05-25,1943.0999755859375,19.139999389648438,1805.9537353515625,26476.20703125
2023-05-26,1944.0999755859375,17.950000762939453,1828.689697265625,26719.291015625
2023-05-30,1958.0,17.459999084472656,1901.026611328125,27702.349609375
2023-05-31,1963.9000244140625,17.940000534057617,1874.1304931640625,27219.658203125
2023-06-01,1978.0,15.649999618530273,1862.201416015625,26819.97265625
2023-06-02,1952.4000244140625,14.600000381469727,1907.256591796875,27249.58984375
2023-06-05,1958.0,14.729999542236328,1811.828369140625,25760.09765625
2023-06-06,1965.5,13.960000038146973,1884.494873046875,27238.783203125
2023-06-07,1942.699951171875,13.9399995803833,1832.39599609375,26345.998046875
2023-06-08,1963.5999755859375,13.649999618530273,1846.3018798828125,26508.216796875
2023-06-09,1962.199951171875,13.829999923706055,1840.2252197265625,26480.375
2023-06-12,1955.300048828125,15.010000228881836,1742.5286865234375,25902.5
2023-06-13,1944.5999755859375,14.609999656677246,1739.03759765625,25918.728515625
2023-06-14,1955.300048828125,13.880000114440918,1650.519287109375,25124.67578125
2023-06-15,1957.800048828125,14.5,1665.519775390625,25576.39453125
2023-06-16,1958.4000244140625,13.539999961853027,1716.6688232421875,26327.462890625
2023-06-20,1935.5,13.880000114440918,1792.1199951171875,28327.48828125
2023-06-21,1933.300048828125,13.199999809265137,1891.0072021484375,30027.296875
2023-06-22,1912.699951171875,12.90999984741211,1872.9429931640625,29912.28125
2023-06-23,1919.0999755859375,13.4399995803833,1892.862060546875,30695.46875
2023-06-26,1923.699951171875,14.25,1859.432861328125,30271.130859375
2023-06-27,1914.0,13.739999771118164,1889.703369140625,30688.1640625
2023-06-28,1912.300048828125,13.430000305175781,1827.97119140625,30086.24609375
2023-06-29,1909.199951171875,13.539999961853027,1852.227294921875,30445.3515625
2023-06-30,1921.0999755859375,13.59000015258789,1933.18896484375,30477.251953125
2023-07-03,1921.699951171875,13.569999694824219,1955.38916015625,31156.439453125
2023-07-05,1919.5999755859375,14.180000305175781,1910.5880126953125,30514.166015625
2023-07-06,1908.699951171875,15.4399995803833,1848.636474609375,29909.337890625
2023-07-07,1926.199951171875,14.829999923706055,1870.6025390625,30342.265625
2023-07-10,1925.0,15.069999694824219,1880.556396484375,30414.470703125
2023-07-11,1931.300048828125,14.84000015258789,1878.3360595703125,30620.951171875
2023-07-12,1956.199951171875,13.539999961853027,1872.11376953125,30391.646484375
2023-07-13,1959.199951171875,13.609999656677246,2006.511474609375,31476.048828125
