Date,GC=F,VIX,ETH,BTC,eth_ret_1d,eth_ret_3d,eth_ret_7d,eth_sma_10,eth_sma_30,eth_ema_12,eth_ema_26,eth_sma_ratio_10,eth_ema_ratio_12_26,eth_vol_7d,eth_vol_14d,eth_bb_z_20,eth_rsi_14,eth_macd,eth_macd_signal,eth_macd_hist,eth_obv,btc_ret_1d,btc_ret_3d,btc_ret_7d,btc_sma_10,btc_sma_30,btc_ema_12,btc_ema_26,btc_sma_ratio_10,btc_ema_ratio_12_26,btc_vol_7d,btc_vol_14d,btc_bb_z_20,btc_rsi_14,btc_macd,btc_macd_signal,btc_macd_hist,btc_obv,vix_ret_1d,vix_ret_3d,vix_ret_7d,vix_sma_10,vix_sma_30,vix_ema_12,vix_ema_26,vix_sma_ratio_10,vix_ema_ratio_12_26,vix_vol_7d,vix_vol_14d,vix_bb_z_20,vix_rsi_14,vix_macd,vix_macd_signal,vix_macd_hist,vix_obv,gc=f_ret_1d,gc=f_ret_3d,gc=f_ret_7d,gc=f_sma_10,gc=f_sma_30,gc=f_ema_12,gc=f_ema_26,gc=f_sma_ratio_10,gc=f_ema_ratio_12_26,gc=f_vol_7d,gc=f_vol_14d,gc=f_bb_z_20,gc=f_rsi_14,gc=f_macd,gc=f_macd_signal,gc=f_macd_hist,gc=f_obv,btc_eth_spread_1d
2022-12-02,1795.9000244140625,19.059999465942383,1294.3033447265625,17088.66015625,0.014126606037395906,0.06360590057734816,0.1401811160597295,1209.120556640625,1339.3678426106771,1247.3044905792428,1284.8193499145018,0.070450202519595,-0.029198547903061534,0.03199293792900935,0.03830897536388735,0.24160582153853707,50.70180675968571,-37.51485933525896,-50.626825835999824,13.111966500740863,1242760099777.0,0.007162515027905547,0.039141284427205214,0.05552213842605558,16569.40439453125,18165.434765625,16909.481476643126,17557.167807836,0.03133822733484193,-0.036890137309264714,0.022073318265794176,0.024812459507633958,-0.05599905956512341,50.62815561525766,-647.6863311928719,-771.2604804066392,123.57414921376733,990164317779.0,-0.039314550435815665,-0.1292827776433988,-0.10474407485621873,21.120000076293945,24.178666750590008,21.457705384449532,23.314581683096417,-0.09753790733475431,-0.07964441841103931,0.048437080830623425,0.041891197594169816,-1.848792175542046,34.5810997626989,-1.8568762986468847,-1.671460472087745,-0.18541582655913968,0.0,-0.002887097463972421,0.027167695800003555,0.033135807379611304,1755.7300170898438,1713.22333984375,1757.7992355725148,1733.7557665102436,0.0228793760619308,0.013867852396919123,0.01268956754611632,0.009852241884066922,1.4793402055807694,60.36035654393163,24.043469062271242,21.29735839672035,2.7461106655508907,294373.0,-0.0069640910094903585
2022-12-05,1767.4000244140625,20.75,1259.6767578125,16974.826171875,-0.026753069174350164,-0.027793592425148672,0.06463590236476247,1213.858203125,1338.0255208333333,1249.2079163074363,1282.956935684724,0.03774621662525579,-0.02630565254263617,0.03429826918903414,0.03773814864886195,0.1717518750080811,51.83074222260531,-33.749019377287595,-47.25126454425738,13.502245166969786,1236639740254.0,-0.006661375633558175,-0.011284590092768054,0.021920749065044376,16597.10927734375,18092.180013020832,16919.5345066788,17514.031390357406,0.022757992866074606,-0.03394403438182225,0.0210516046923684,0.023875330120105877,0.015369332587459941,54.429856142844734,-594.4968836786065,-735.9077610610327,141.41087738242618,967955230945.0,0.08866739671621793,0.008260450773769135,0.019656000542118246,20.882999992370607,23.880666732788086,21.348827632995757,23.124612669533718,-0.006368816377876563,-0.07679199050445185,0.05968500496655335,0.04679966702602756,-0.8969720365554761,37.26496000705458,-1.775785036537961,-1.6923253849777884,-0.08345965156017265,0.0,-0.015869480267588165,0.012256600466244327,0.012894721580140711,1757.2800170898438,1717.103340657552,1759.276280009676,1736.2479337623784,0.005758904230287687,0.01326328216120376,0.01491415267577605,0.010800015500828722,0.5652323684999205,48.12350367576095,23.028346247297577,21.643555966835798,1.3847902804617789,292660.0,0.02009169354079199
2022-12-06,1769.300048828125,22.170000076293945,1271.65380859375,17089.50390625,0.009508035062938625,-0.003620004369102703,0.06066088410636916,1230.18828125,1335.5806966145833,1252.6611305053307,1282.1196670113184,0.03370665123034389,-0.022976432905562505,0.034258038619388524,0.03775760194685297,0.673442824456828,52.01013562062454,-29.458536505987695,-43.69271893660345,14.234182430615753,1241728952934.0,0.006755753090715411,0.007212243524129525,0.03435828259064744,16727.33125,18016.977734375,16945.68364507437,17482.584910053152,0.021651550437850053,-0.03071063391032325,0.020718205924323566,0.023576381416729412,0.5061775609615635,52.64475377984822,-536.9012649787837,-696.106461844583,159.20519686579928,987845153314.0,0.06843373861657565,0.11743951138035325,0.08146341835580229,20.863999938964845,23.62466672261556,21.475161855041634,23.053900625590032,0.06259586566093023,-0.06848033207864113,0.06448233421838014,0.04999462381228021,-0.12265973096962209,40.373676062720314,-1.578738770548398,-1.6696080620919105,0.09086929154351253,0.0,0.001075039259825994,-0.017655836538150727,0.009125648522450014,1760.47001953125,1721.1233439127604,1760.8183982894373,1738.6962385820632,0.0050157226189095905,0.012723418396197284,0.014860348603827771,0.010805196319882795,0.5860928651462572,48.65188853682527,22.122159707374067,21.739276714943454,0.38288299243061275,292765.0,-0.002752281972223214
2022-12-07,1785.5,22.68000030517578,1232.4375,16848.126953125,-0.030838824473082838,-0.047798566679615906,0.05328779993961619,1239.9146850585937,1327.939766438802,1249.5498027352799,1278.4395064919615,-0.006030402856500028,-0.022597630634831556,0.03542326542948006,0.03788426707968296,0.16270532841438956,51.68852125688314,-28.889703756681683,-40.7321159006191,11.842412143937416,1235976747754.0,-0.01412428087141393,-0.014075603407504578,0.038896969374351276,16793.1669921875,17908.720052083332,16930.674923236005,17435.58802435477,0.003272757363936618,-0.02895876528015462,0.019955632450813283,0.023641630599962743,0.3377633147949984,52.29102257097226,-504.91310111876373,-657.8677896994192,152.95468858065544,968169748925.0,0.02300406978469849,0.18992659709680715,0.02116169473558016,21.00299987792969,23.432000096638998,21.660521616600732,23.026204305559347,0.07984575712959519,-0.05930993536042284,0.057108375751589446,0.0504533254991989,0.23517772201403186,44.22921554477761,-1.3656826889586142,-1.6088229874652513,0.2431402985066371,0.0,0.009156135604362126,-0.0057909818323298445,0.026090468967896685,1765.1900146484375,1725.5466756184896,1764.61556778337,1742.1631838722808,0.011505835169596468,0.012887646874263803,0.014525322085807904,0.011084550397035276,1.203080447473272,53.42841377865599,22.4523839110891,21.881898154172585,0.5704857569165149,293187.0,0.016714543601668908
2022-12-08,1788.699951171875,22.290000915527344,1281.1163330078125,17233.474609375,0.0394980134958669,0.01701990217914595,0.05276935014101425,1249.7063598632812,1318.424755859375,1254.406192007977,1278.6377899375802,0.025133882769043048,-0.018951104151853748,0.035346548583178816,0.038935648013608666,0.9070713265773285,57.542093755186265,-24.23159792960314,-37.43201230641591,13.200414376812773,1242204017569.0,0.022871839541696026,0.015237177387332768,0.04794728065206999,16855.44375,17790.821158854167,16977.259490334312,17420.616660282194,0.022427820055167746,-0.025450142127213304,0.020835584311255366,0.024352389563539207,1.1285319828809661,56.39743123194928,-443.35716994788163,-614.9656657491117,171.6084958012301,988666352695.0,-0.017195740052941555,0.07421691159167931,0.01827325431850224,21.196999931335448,23.26566677093506,21.757364585666366,22.97167072111253,0.05156394714971513,-0.05286102827210282,0.05727063400408813,0.0505834274023172,0.1421079768937568,43.4920650776483,-1.214306135446165,-1.5299196170614342,0.31561348161526914,0.0,0.0017921877187763169,0.012051559615019247,0.023049603177235145,1769.5700073242188,1729.7033406575522,1768.3208575354477,1745.6103518203988,0.010810504115959185,0.013010065901227774,0.01453495172488092,0.010877214658457618,1.3148008509190552,58.04959447967802,22.71050571504884,22.04761966634784,0.6628860487010009,293900.0,-0.016626173954170875
2022-12-09,1798.0999755859375,22.829999923706055,1264.2847900390625,17133.15234375,-0.013138184671514397,-0.005794830719562327,-0.0242371574673782,1256.2422485351562,1310.0884195963542,1255.9259763204518,1277.5746047599123,0.0064020625904630535,-0.01694509922066645,0.025301858633689497,0.039218231994020046,0.6518872157466015,54.83363861928334,-21.64862843946048,-34.27533553302483,12.626707093564349,1236497833704.0,-0.005821360340788395,0.002554107933117722,-0.0020627268265746013,16916.5748046875,17685.731705729166,17001.24300624442,17399.323007205734,0.01280268266850837,-0.022879051144487406,0.013134772452857477,0.024452872454534536,1.032014596585267,54.996196460581835,-398.0800009613158,-571.5885327915526,173.50853183023673,968337926329.0,0.024226064872098885,0.02976995241952385,0.10932944646944476,21.429999923706056,23.113666788736978,21.922385406903242,22.96117658797131,0.06532897830070938,-0.04524119994844944,0.05001296544206807,0.05031879637395,0.5272060459558868,48.824002531008766,-1.038791181068067,-1.431693929862761,0.3929027487946939,0.0,0.005255227075901647,0.016277582073706443,0.029839619465027223,1774.05,1734.283341471354,1772.902260312446,1749.4984720993275,0.013556537631936871,0.013377427066303627,0.014391176035163388,0.010771287945257453,1.5773932387428207,63.29112145412621,23.40378821311856,22.318853375701984,1.0849348374165757,294025.0,0.007316824330726002
2022-12-12,1780.5,25.0,1274.6190185546875,17206.4375,0.008173972033077792,0.034226091428317895,-0.001296670873809025,1266.6955322265626,1300.726456705729,1258.8018289718727,1277.3556724484142,0.006255241395062949,-0.01452519754421866,0.02502064092088947,0.029586513378082973,0.8702611610344754,68.71843443670446,-18.553843476541488,-31.131037121728163,12.577193645186675,1241648943068.0,0.004277388934601722,0.02126708493305496,0.014104014517037244,17015.486328125,17572.767903645832,17032.81138989912,17385.03519185716,0.011222198895330715,-0.020260171927809267,0.012153491833598009,0.018233493558920608,1.1757471449862409,70.15924999132827,-352.22380195804,-527.7155866248501,175.49178466681008,987955507670.0,0.09505037597659727,0.10229275412729044,0.2600806354701086,21.709000015258788,23.08866678873698,22.395864575071975,23.112200544417878,0.15159611140209317,-0.03099384534887628,0.051817681031994446,0.05521746061835508,1.7296647613832534,59.60698611140178,-0.7163359693459022,-1.2886223377593893,0.5722863684134871,0.0,-0.009788096226519438,-0.0028003360403248134,-0.01143744148863024,1778.0900024414063,1738.9800089518228,1774.0711433413005,1751.7948815734514,0.0013553855852541652,0.012716250059961798,0.008695500243323662,0.010888223326319568,0.6771648590731644,62.182015155533335,22.276261767849064,22.3103350541314,-0.03407328628233586,293940.0,-0.0038965830984760697
2022-12-13,1813.9000244140625,22.549999237060547,1320.5491943359375,17781.318359375,0.03603443469196854,0.030780078523817034,0.020277974028507062,1277.0603271484374,1292.320947265625,1268.3014236432673,1280.5551925882307,0.03405388630669215,-0.009569106443742093,0.028233965287676223,0.03017334067333062,1.5606501530301222,70.00889109329663,-12.25376894496344,-27.35558348637522,15.10181454141178,1250461826187.0,0.033410801008343594,0.03178951212206349,0.04053320721412246,17149.119921875,17482.286067708334,17147.966308280025,17414.389500562185,0.03686477442458047,-0.015299025686404844,0.017050674586766502,0.018981299602443397,2.1679977966416675,71.55254907181958,-266.42319228216,-475.4571077563121,209.03391547415208,1014590249301.0,-0.09800003051757811,0.01166434772786773,0.18310597423438124,21.775,22.97766679128011,22.419577599993293,23.07055600313215,0.03559123935984143,-0.028216849349035122,0.0680062479956832,0.06058221031916411,0.27925613243446384,54.166661360370455,-0.6509784031388577,-1.161093550835283,0.5101151476964254,0.0,0.018758789336738246,0.014088485453179311,0.010022829642687192,1784.6400024414063,1744.9133422851562,1780.1986635063408,1756.395262524608,0.01639547580051337,0.013552416981311044,0.011546773104155259,0.01177726994356586,1.9478149067677477,68.05156799251215,23.80340098173292,22.608948239651706,1.1944527420812143,294145.0,-0.0026236336836249485
2022-12-14,1807.5,21.139999389648438,1309.3287353515625,17815.650390625,-0.008496812562910572,0.03562800538880828,0.03941644333049843,1278.4243408203124,1283.308418782552,1274.6133177522358,1282.6865661262552,0.024173815801582732,-0.006294014911531143,0.02573751070400543,0.029193915619898005,1.2542594174610218,64.78904163648585,-8.073248374019386,-23.499116463904056,15.42586808988467,1242630910759.0,0.0019307922256450727,0.03983493715468933,0.04953359817864489,17213.8283203125,17393.2986328125,17250.6869363331,17444.112529455728,0.034961547141860505,-0.011088302302339259,0.016295318455508634,0.018190357851178698,1.9129157089246234,68.2255326613323,-193.42559312262892,-419.0508048295755,225.62521170694657,1040124730771.0,-0.06252771153512049,-0.0740254288088178,0.018795151308358404,21.83099994659424,22.822000122070314,22.222719413786393,22.927551809540763,-0.03165226323284387,-0.03074172077374049,0.06890545428254594,0.06193187227797173,-0.5255919901918519,52.53367249002266,-0.7048323957543694,-1.0698413198191004,0.36500892406473096,0.0,-0.0035283225800329943,0.0052277540413177,0.02268868113161404,1790.7900024414062,1750.330008951823,1784.3988691207499,1760.1807986338963,0.009331075969718938,0.013758853923216074,0.009148944207766765,0.01190638314737382,1.500575216622725,64.96174800457102,24.21807048685355,22.930772689092077,1.2872977977614717,293071.0,0.010427604788555644
2022-12-15,1777.199951171875,22.829999923706055,1266.3538818359375,17364.865234375,-0.03282205022719986,-0.0064843977678302744,-0.004167743392105572,1277.4323364257812,1274.863155110677,1273.3426353035745,1281.4767376603058,-0.008672439450562841,-0.006347444411345604,0.02943397770313049,0.031050966345535256,0.4737556310789389,57.43128779572409,-8.134102356731319,-20.42611364246951,12.292011285738191,1236598050976.0,-0.02530276169357326,0.00920746867996347,0.016112891844934918,17253.6015625,17300.144010416665,17268.252828339544,17438.24235944975,0.00644872153051379,-0.009748088574883629,0.020382052587638443,0.019789061850422108,0.9252673004970278,61.49295396596177,-169.98953111020455,-369.2385500857013,199.24901897549677,1019160282430.0,0.07994326314338274,-0.08680000305175783,0.02976995241952385,22.129999923706055,22.721000099182127,22.316147184543265,22.920325743923378,0.03163126987859344,-0.026359946456707473,0.07079089671094668,0.06514499929354116,0.6695729855979827,56.800934097936995,-0.604178559380113,-0.9767087677313029,0.3725302083511899,0.0,-0.016763512491355437,-0.0018534393867593035,0.0044649873541700025,1788.4,1754.7133422851562,1783.2913432824614,1761.4414765996726,-0.006262608380745438,0.012404537404767213,0.011919327218278672,0.012946905426668117,0.27596034087046384,55.170898361941006,21.849866682788843,22.71459148783143,-0.864724805042588,292650.0,0.0075192885336266
2022-12-16,1790.0,22.6200008392334,1168.2593994140625,16647.484375,-0.07746214058242495,-0.11532307586500534,-0.052074121881180546,1264.8279418945312,1262.7537434895833,1257.175983628265,1273.0902681605842,-0.07634915333687431,-0.012500515423240821,0.04065258912292325,0.0374346576323813,-1.143031844451677,49.825332392346425,-15.914284532319243,-19.523747820439457,3.6094632881202138,1227300239469.0,-0.04131220425223303,-0.06376546223734858,-0.011908895195485547,17209.483984375,17181.393880208332,17172.74998936423,17379.667693934953,-0.03265638934236825,-0.011905734230058473,0.025910462658767907,0.022517810261887455,-0.4720484140651836,55.271041877983556,-206.91770457072198,-336.77438098270545,129.85667641198347,995128673470.0,-0.009198383056260973,0.003104284015132297,-0.0026454790623918756,22.486000061035156,22.63166681925456,22.36289390064944,22.898079454687082,0.0059592981337062145,-0.023372508384238877,0.07057480743831716,0.06169209929527139,0.5984749310137261,51.31158593220739,-0.5351855540376427,-0.8884041249925709,0.35321857095492826,0.0,0.00720236843338018,-0.013176042831678614,0.00252030243629231,1787.8099975585938,1760.1366739908854,1784.323444315929,1763.5569227774745,0.0012249637514036849,0.011775362207049556,0.011709266976696785,0.012794232894778133,0.722434976604214,60.81491299412151,20.766521538454526,22.324977497956052,-1.5584559595015257,292856.0,0.03614993633019192
2022-12-19,1787.699951171875,22.420000076293945,1167.60986328125,16439.6796875,-0.0005559862245818614,-0.10823780785064663,-0.08859965859624264,1255.6212524414063,1246.837626139323,1243.396580497955,1265.276904836189,-0.07009389892774487,-0.017292913712881552,0.03553185934019307,0.03567331761791586,-1.084730389972145,44.830647189698254,-21.880324338234004,-19.995063123998367,-1.885261214235637,1222356611378.0,-0.012482647997679841,-0.07723381818544595,-0.0460612232801374,17155.9693359375,17024.475520833334,17059.96994292358,17310.03895271755,-0.04175162792679121,-0.014446472967336144,0.023740902584802572,0.022552368388070166,-0.8387660531773945,49.93470459282461,-250.0690097939696,-319.4333067449583,69.36429695098872,977907598656.0,-0.008841766380156879,0.06054875702940099,0.005832173863933976,22.65300006866455,22.560666847229005,22.37167946613321,22.8626661673987,-0.010285613016569495,-0.02147547874209088,0.07027088194395942,0.061588695798950835,0.4871836100425125,51.70857725449988,-0.4909867012654914,-0.808920640247155,0.31793393898166367,0.0,-0.0012849434793994474,-0.010954383860650063,-0.0005590652581752842,1789.839990234375,1763.9766723632813,1784.8429069091515,1765.3452952511338,-0.001195659429991669,0.011044644756165845,0.011706856031949679,0.012799266918411054,0.5651626807899269,58.74497417252851,19.497611658017604,21.75950432996836,-2.2618926719507577,292777.0,-0.01192666177309798
2022-12-20,1815.9000244140625,21.479999542236328,1217.70361328125,16906.3046875,0.04290281503722926,-0.038417593417216955,-0.036843895556453954,1250.2262329101563,1235.1413696289062,1239.4438163107695,1261.752957313601,-0.026013387635614782,-0.017681068923610765,0.04124674498408,0.032881502709150454,-0.41272011559944266,41.297715225491075,-22.30914100283144,-20.457878699764983,-1.8512623030664557,1229041563093.0,0.028384068842582266,-0.02640737723476516,-0.013240275443692773,17137.6494140625,16901.258463541668,17036.329134396878,17280.132710849583,-0.013499209895883824,-0.014108894910258907,0.027169594782302416,0.020514089629608493,-0.05775341537011645,46.55246604517,-243.80357645270487,-304.30736068650765,60.503784233802776,1000629695271.0,-0.041926874703784645,-0.05913273701187893,-0.05913273701187893,22.584000015258788,22.46500015258789,22.234497939379843,22.76024641738667,-0.048884186693081255,-0.023099419416004463,0.0713723863974931,0.06034562093775036,-0.1831464981102953,52.97225735336149,-0.5257484780068289,-0.7522862077990898,0.22653772979226094,0.0,0.015774500202733632,0.02177586895423267,0.009899365480122713,1794.4999877929688,1768.62333984375,1789.62092498683,1769.0900900039435,0.011925347877774772,0.01160530777878055,0.013090446446218701,0.01329702290604305,1.5241177876095264,63.952093878927485,20.530834982886518,21.513770460551992,-0.9829354776654746,292828.0,-0.014518746194646992
